Time(seconds),Bus Name,Signal Name,Data
1.818985500,Async 3,Digital 4,04
1.819072500,Async 3,Digital 4,00
1.819159500,Async 3,Digital 4,02
1.819246250,Async 3,Digital 4,12
1.819333250,Async 3,Digital 4,00
1.819791250,Async 3,Digital 3,04
1.819878000,Async 3,Digital 3,0E
1.819964750,Async 3,Digital 3,04
1.820051500,Async 3,Digital 3,01
1.820138000,Async 3,Digital 3,1E
1.820224750,Async 3,Digital 3,0C
1.820311500,Async 3,Digital 3,00
1.820491250,Async 3,Digital 4,01
1.820578250,Async 3,Digital 4,1C
1.820665250,Async 3,Digital 4,0C
1.820752250,Async 3,Digital 4,04
1.820839250,Async 3,Digital 4,90
1.820926250,Async 3,Digital 4,00
1.821013000,Async 3,Digital 4,12
1.821100000,Async 3,Digital 4,00
1.821586250,Async 3,Digital 3,04
1.821673000,Async 3,Digital 3,0E
1.821759500,Async 3,Digital 3,04
1.821846250,Async 3,Digital 3,01
1.821933000,Async 3,Digital 3,1C
1.822019750,Async 3,Digital 3,0C
1.822106500,Async 3,Digital 3,00
1.822286750,Async 3,Digital 4,01
1.822373750,Async 3,Digital 4,45
1.822462250,Async 3,Digital 4,0C
1.822549250,Async 3,Digital 4,01
1.822636250,Async 3,Digital 4,02
1.824048750,Async 3,Digital 3,04
1.824135500,Async 3,Digital 3,0E
1.824222250,Async 3,Digital 3,04
1.824309000,Async 3,Digital 3,01
1.824395500,Async 3,Digital 3,45
1.824482250,Async 3,Digital 3,0C
1.824569000,Async 3,Digital 3,00
1.824874500,Async 3,Digital 4,01
1.824961500,Async 3,Digital 4,52
1.825048500,Async 3,Digital 4,0C
1.825135500,Async 3,Digital 4,F1
1.825222500,Async 3,Digital 4,01
1.825309500,Async 3,Digital 4,0D
1.825396750,Async 3,Digital 4,09
1.825483750,Async 3,Digital 4,49
1.825570750,Async 3,Digital 4,50
1.825657750,Async 3,Digital 4,4F
1.825744750,Async 3,Digital 4,53
1.825832000,Async 3,Digital 4,30
1.825918750,Async 3,Digital 4,31
1.826006000,Async 3,Digital 4,38
1.826093000,Async 3,Digital 4,38
1.826180000,Async 3,Digital 4,33
1.826267000,Async 3,Digital 4,36
1.826354000,Async 3,Digital 4,33
1.826441000,Async 3,Digital 4,34
1.826528000,Async 3,Digital 4,00
1.826615000,Async 3,Digital 4,00
1.826702000,Async 3,Digital 4,00
1.826789000,Async 3,Digital 4,00
1.826876000,Async 3,Digital 4,00
1.826963000,Async 3,Digital 4,00
1.827050000,Async 3,Digital 4,00
1.827136750,Async 3,Digital 4,00
1.827223750,Async 3,Digital 4,00
1.827310750,Async 3,Digital 4,00
1.827397750,Async 3,Digital 4,00
1.827484750,Async 3,Digital 4,00
1.827571750,Async 3,Digital 4,00
1.827658750,Async 3,Digital 4,00
1.827745500,Async 3,Digital 4,00
1.827832500,Async 3,Digital 4,00
1.827919500,Async 3,Digital 4,00
1.828006500,Async 3,Digital 4,00
1.828093500,Async 3,Digital 4,00
1.828180500,Async 3,Digital 4,00
1.828267250,Async 3,Digital 4,00
1.828354250,Async 3,Digital 4,00
1.828441250,Async 3,Digital 4,00
1.828528250,Async 3,Digital 4,00
1.828615250,Async 3,Digital 4,00
1.828702250,Async 3,Digital 4,00
1.828789250,Async 3,Digital 4,00
1.828876250,Async 3,Digital 4,00
1.828963000,Async 3,Digital 4,00
1.829050000,Async 3,Digital 4,00
1.829137000,Async 3,Digital 4,00
1.829224000,Async 3,Digital 4,00
1.829311000,Async 3,Digital 4,00
1.829397750,Async 3,Digital 4,00
1.829484750,Async 3,Digital 4,00
1.829571750,Async 3,Digital 4,00
1.829658750,Async 3,Digital 4,00
1.829745750,Async 3,Digital 4,00
1.829832750,Async 3,Digital 4,00
1.829919750,Async 3,Digital 4,00
1.830006500,Async 3,Digital 4,00
1.830093500,Async 3,Digital 4,00
1.830180500,Async 3,Digital 4,00
1.830267500,Async 3,Digital 4,00
1.830354500,Async 3,Digital 4,00
1.830441500,Async 3,Digital 4,00
1.830528500,Async 3,Digital 4,00
1.830615500,Async 3,Digital 4,00
1.830702500,Async 3,Digital 4,00
1.830789250,Async 3,Digital 4,00
1.830876250,Async 3,Digital 4,00
1.830963250,Async 3,Digital 4,00
1.831050250,Async 3,Digital 4,00
1.831137250,Async 3,Digital 4,00
1.831224250,Async 3,Digital 4,00
1.831311250,Async 3,Digital 4,00
1.831398250,Async 3,Digital 4,00
1.831485000,Async 3,Digital 4,00
1.831572000,Async 3,Digital 4,00
1.831659000,Async 3,Digital 4,00
1.831746000,Async 3,Digital 4,00
1.831833000,Async 3,Digital 4,00
1.831920000,Async 3,Digital 4,00
1.832007000,Async 3,Digital 4,00
1.832094000,Async 3,Digital 4,00
1.832180750,Async 3,Digital 4,00
1.832267750,Async 3,Digital 4,00
1.832354750,Async 3,Digital 4,00
1.832441750,Async 3,Digital 4,00
1.832528750,Async 3,Digital 4,00
1.832615750,Async 3,Digital 4,00
1.832702750,Async 3,Digital 4,00
1.832789750,Async 3,Digital 4,00
1.832876500,Async 3,Digital 4,00
1.832963500,Async 3,Digital 4,00
1.833050500,Async 3,Digital 4,00
1.833137500,Async 3,Digital 4,00
1.833224500,Async 3,Digital 4,00
1.833311250,Async 3,Digital 4,00
1.833398250,Async 3,Digital 4,00
1.833485250,Async 3,Digital 4,00
1.833572250,Async 3,Digital 4,00
1.833659250,Async 3,Digital 4,00
1.833746250,Async 3,Digital 4,00
1.833833250,Async 3,Digital 4,00
1.833920000,Async 3,Digital 4,00
1.834007000,Async 3,Digital 4,00
1.834094000,Async 3,Digital 4,00
1.834182250,Async 3,Digital 4,00
1.834269250,Async 3,Digital 4,00
1.834356250,Async 3,Digital 4,00
1.834443250,Async 3,Digital 4,00
1.834530000,Async 3,Digital 4,00
1.834617000,Async 3,Digital 4,00
1.834704000,Async 3,Digital 4,00
1.834791000,Async 3,Digital 4,00
1.834878000,Async 3,Digital 4,00
1.834965000,Async 3,Digital 4,00
1.835052000,Async 3,Digital 4,00
1.835138750,Async 3,Digital 4,00
1.835225750,Async 3,Digital 4,00
1.835312750,Async 3,Digital 4,00
1.835399750,Async 3,Digital 4,00
1.835486750,Async 3,Digital 4,00
1.835573750,Async 3,Digital 4,00
1.835660750,Async 3,Digital 4,00
1.835747750,Async 3,Digital 4,00
1.835834750,Async 3,Digital 4,00
1.835921750,Async 3,Digital 4,00
1.836008750,Async 3,Digital 4,00
1.836095750,Async 3,Digital 4,00
1.836182750,Async 3,Digital 4,00
1.836269750,Async 3,Digital 4,00
1.836356750,Async 3,Digital 4,00
1.836443750,Async 3,Digital 4,00
1.836530750,Async 3,Digital 4,00
1.836617750,Async 3,Digital 4,00
1.836704750,Async 3,Digital 4,00
1.836791750,Async 3,Digital 4,00
1.836878750,Async 3,Digital 4,00
1.836965750,Async 3,Digital 4,00
1.837052750,Async 3,Digital 4,00
1.837139750,Async 3,Digital 4,00
1.837226750,Async 3,Digital 4,00
1.837313750,Async 3,Digital 4,00
1.837400750,Async 3,Digital 4,00
1.837487750,Async 3,Digital 4,00
1.837574750,Async 3,Digital 4,00
1.837661750,Async 3,Digital 4,00
1.837748750,Async 3,Digital 4,00
1.837835750,Async 3,Digital 4,00
1.837922750,Async 3,Digital 4,00
1.838009500,Async 3,Digital 4,00
1.838096500,Async 3,Digital 4,00
1.838183500,Async 3,Digital 4,00
1.838270500,Async 3,Digital 4,00
1.838357500,Async 3,Digital 4,00
1.838444500,Async 3,Digital 4,00
1.838531250,Async 3,Digital 4,00
1.838618500,Async 3,Digital 4,00
1.838705250,Async 3,Digital 4,00
1.838792250,Async 3,Digital 4,00
1.838879250,Async 3,Digital 4,00
1.838966250,Async 3,Digital 4,00
1.839053250,Async 3,Digital 4,00
1.839140250,Async 3,Digital 4,00
1.839227000,Async 3,Digital 4,00
1.839314000,Async 3,Digital 4,00
1.839401000,Async 3,Digital 4,00
1.839488000,Async 3,Digital 4,00
1.839575000,Async 3,Digital 4,00
1.839662000,Async 3,Digital 4,00
1.839749000,Async 3,Digital 4,00
1.839836000,Async 3,Digital 4,00
1.839923000,Async 3,Digital 4,00
1.840009750,Async 3,Digital 4,00
1.840096750,Async 3,Digital 4,00
1.840183750,Async 3,Digital 4,00
1.840270750,Async 3,Digital 4,00
1.840357750,Async 3,Digital 4,00
1.840444750,Async 3,Digital 4,00
1.840531750,Async 3,Digital 4,00
1.840618750,Async 3,Digital 4,00
1.840705750,Async 3,Digital 4,00
1.840792500,Async 3,Digital 4,00
1.840879500,Async 3,Digital 4,00
1.840966500,Async 3,Digital 4,00
1.841053500,Async 3,Digital 4,00
1.841140500,Async 3,Digital 4,00
1.841227500,Async 3,Digital 4,00
1.841314500,Async 3,Digital 4,00
1.841401500,Async 3,Digital 4,00
1.841488500,Async 3,Digital 4,00
1.841575500,Async 3,Digital 4,00
1.841662250,Async 3,Digital 4,00
1.841749250,Async 3,Digital 4,00
1.841836250,Async 3,Digital 4,00
1.841923250,Async 3,Digital 4,00
1.842010250,Async 3,Digital 4,00
1.842097250,Async 3,Digital 4,00
1.842184250,Async 3,Digital 4,00
1.842271000,Async 3,Digital 4,00
1.842358000,Async 3,Digital 4,00
1.842445000,Async 3,Digital 4,00
1.842532000,Async 3,Digital 4,00
1.842619000,Async 3,Digital 4,00
1.842706000,Async 3,Digital 4,00
1.842792750,Async 3,Digital 4,00
1.842879750,Async 3,Digital 4,00
1.842968500,Async 3,Digital 4,00
1.843055250,Async 3,Digital 4,00
1.843142500,Async 3,Digital 4,00
1.843229500,Async 3,Digital 4,00
1.843316500,Async 3,Digital 4,00
1.843403500,Async 3,Digital 4,00
1.843490500,Async 3,Digital 4,00
1.843577500,Async 3,Digital 4,00
1.843664500,Async 3,Digital 4,00
1.843751500,Async 3,Digital 4,00
1.843838500,Async 3,Digital 4,00
1.843925250,Async 3,Digital 4,00
1.844012250,Async 3,Digital 4,00
1.844099250,Async 3,Digital 4,00
1.844186250,Async 3,Digital 4,00
1.844273250,Async 3,Digital 4,00
1.844360500,Async 3,Digital 4,00
1.844447500,Async 3,Digital 4,00
1.844534250,Async 3,Digital 4,00
1.844621500,Async 3,Digital 4,00
1.844708500,Async 3,Digital 4,00
1.844795250,Async 3,Digital 4,00
1.844882250,Async 3,Digital 4,00
1.844969250,Async 3,Digital 4,00
1.845056250,Async 3,Digital 4,00
1.845143250,Async 3,Digital 4,00
1.845230250,Async 3,Digital 4,00
1.845317000,Async 3,Digital 4,00
1.845404000,Async 3,Digital 4,00
1.845491000,Async 3,Digital 4,00
1.845578250,Async 3,Digital 4,00
1.845665250,Async 3,Digital 4,00
1.845752250,Async 3,Digital 4,00
1.845839250,Async 3,Digital 4,00
1.845926000,Async 3,Digital 4,00
1.846013250,Async 3,Digital 4,00
1.846100250,Async 3,Digital 4,00
1.848067750,Async 3,Digital 3,04
1.848154500,Async 3,Digital 3,0E
1.848241250,Async 3,Digital 3,04
1.848327750,Async 3,Digital 3,01
1.848414500,Async 3,Digital 3,52
1.848501250,Async 3,Digital 3,0C
1.848588000,Async 3,Digital 3,00
1.848772750,Async 3,Digital 4,01
1.848859750,Async 3,Digital 4,1A
1.848946750,Async 3,Digital 4,0C
1.849033750,Async 3,Digital 4,01
1.849120750,Async 3,Digital 4,00
1.850547750,Async 3,Digital 3,04
1.850634250,Async 3,Digital 3,0E
1.850721000,Async 3,Digital 3,04
1.850807750,Async 3,Digital 3,01
1.850894500,Async 3,Digital 3,1A
1.850981250,Async 3,Digital 3,0C
1.851068000,Async 3,Digital 3,00
1.851247750,Async 3,Digital 4,01
1.851334750,Async 3,Digital 4,02
1.851421500,Async 3,Digital 4,20
1.851508500,Async 3,Digital 4,00
1.852004500,Async 3,Digital 3,04
1.852091000,Async 3,Digital 3,0E
1.852177750,Async 3,Digital 3,07
1.852264500,Async 3,Digital 3,01
1.852351250,Async 3,Digital 3,02
1.852438000,Async 3,Digital 3,20
1.852524750,Async 3,Digital 3,00
1.852611250,Async 3,Digital 3,00
1.852698000,Async 3,Digital 3,00
1.852784750,Async 3,Digital 3,00
1.853273750,Async 3,Digital 4,01
1.853360750,Async 3,Digital 4,6D
1.853447750,Async 3,Digital 4,0C
1.853534750,Async 3,Digital 4,02
1.853621750,Async 3,Digital 4,01
1.853708750,Async 3,Digital 4,00
1.855056500,Async 3,Digital 3,04
1.855143250,Async 3,Digital 3,0E
1.855230000,Async 3,Digital 3,04
1.855316750,Async 3,Digital 3,01
1.855403500,Async 3,Digital 3,6D
1.855490250,Async 3,Digital 3,0C
1.855576750,Async 3,Digital 3,00
1.855774250,Async 3,Digital 4,01
1.855861250,Async 3,Digital 4,0B
1.855948250,Async 3,Digital 4,20
1.856035250,Async 3,Digital 4,07
1.856122000,Async 3,Digital 4,01
1.856209000,Async 3,Digital 4,E0
1.856296000,Async 3,Digital 4,01
1.856383000,Async 3,Digital 4,30
1.856470000,Async 3,Digital 4,00
1.856557000,Async 3,Digital 4,00
1.856644000,Async 3,Digital 4,00
1.857137750,Async 3,Digital 3,04
1.857224500,Async 3,Digital 3,0E
1.857311000,Async 3,Digital 3,04
1.857397750,Async 3,Digital 3,01
1.857484500,Async 3,Digital 3,0B
1.857571250,Async 3,Digital 3,20
1.857658000,Async 3,Digital 3,00
1.857871000,Async 3,Digital 4,01
1.857958000,Async 3,Digital 4,1A
1.858045000,Async 3,Digital 4,0C
1.858132000,Async 3,Digital 4,01
1.858219000,Async 3,Digital 4,03
1.859973000,Async 3,Digital 3,04
1.860059750,Async 3,Digital 3,0E
1.860146500,Async 3,Digital 3,04
1.860233250,Async 3,Digital 3,01
1.860320000,Async 3,Digital 3,1A
1.860406750,Async 3,Digital 3,0C
1.860493500,Async 3,Digital 3,00
1.860729750,Async 3,Digital 4,01
1.860816750,Async 3,Digital 4,08
1.860903750,Async 3,Digital 4,20
1.860990750,Async 3,Digital 4,20
1.861077500,Async 3,Digital 4,12
1.861164500,Async 3,Digital 4,02
1.861251500,Async 3,Digital 4,01
1.861338500,Async 3,Digital 4,01
1.861425500,Async 3,Digital 4,0E
1.861512250,Async 3,Digital 4,09
1.861599250,Async 3,Digital 4,49
1.861686250,Async 3,Digital 4,50
1.861773250,Async 3,Digital 4,4F
1.861860000,Async 3,Digital 4,53
1.861947000,Async 3,Digital 4,30
1.862034000,Async 3,Digital 4,31
1.862121000,Async 3,Digital 4,38
1.862208000,Async 3,Digital 4,38
1.862294750,Async 3,Digital 4,33
1.862381750,Async 3,Digital 4,36
1.862468750,Async 3,Digital 4,33
1.862555500,Async 3,Digital 4,34
1.862642500,Async 3,Digital 4,00
1.862729500,Async 3,Digital 4,00
1.862816500,Async 3,Digital 4,00
1.862903250,Async 3,Digital 4,00
1.862990250,Async 3,Digital 4,00
1.863077250,Async 3,Digital 4,00
1.863164250,Async 3,Digital 4,00
1.863251000,Async 3,Digital 4,00
1.863338000,Async 3,Digital 4,00
1.863425000,Async 3,Digital 4,00
1.863512000,Async 3,Digital 4,00
1.863599000,Async 3,Digital 4,00
1.863686000,Async 3,Digital 4,00
1.863772750,Async 3,Digital 4,00
1.864352000,Async 3,Digital 3,04
1.864438750,Async 3,Digital 3,0E
1.864525500,Async 3,Digital 3,04
1.864612250,Async 3,Digital 3,01
1.864698750,Async 3,Digital 3,08
1.864785500,Async 3,Digital 3,20
1.864872250,Async 3,Digital 3,00
1.865059500,Async 3,Digital 4,01
1.865146500,Async 3,Digital 4,09
1.865233250,Async 3,Digital 4,20
1.865320250,Async 3,Digital 4,20
1.865407250,Async 3,Digital 4,1F
1.865494000,Async 3,Digital 4,02
1.865581000,Async 3,Digital 4,01
1.865668000,Async 3,Digital 4,01
1.865754750,Async 3,Digital 4,0E
1.865841750,Async 3,Digital 4,09
1.865928500,Async 3,Digital 4,49
1.866015500,Async 3,Digital 4,50
1.866102500,Async 3,Digital 4,4F
1.866189250,Async 3,Digital 4,53
1.866276250,Async 3,Digital 4,30
1.866363250,Async 3,Digital 4,31
1.866450000,Async 3,Digital 4,38
1.866537000,Async 3,Digital 4,38
1.866623750,Async 3,Digital 4,33
1.866710750,Async 3,Digital 4,36
1.866797750,Async 3,Digital 4,33
1.866884500,Async 3,Digital 4,34
1.866971500,Async 3,Digital 4,00
1.867058500,Async 3,Digital 4,00
1.867145250,Async 3,Digital 4,00
1.867232250,Async 3,Digital 4,00
1.867319250,Async 3,Digital 4,00
1.867406000,Async 3,Digital 4,00
1.867493000,Async 3,Digital 4,00
1.867579750,Async 3,Digital 4,00
1.867666750,Async 3,Digital 4,00
1.867753500,Async 3,Digital 4,00
1.867840500,Async 3,Digital 4,00
1.867927250,Async 3,Digital 4,00
1.868014250,Async 3,Digital 4,00
1.868101000,Async 3,Digital 4,00
1.868696250,Async 3,Digital 3,04
1.868783000,Async 3,Digital 3,0E
1.868869750,Async 3,Digital 3,04
1.868956500,Async 3,Digital 3,01
1.869043000,Async 3,Digital 3,09
1.869129750,Async 3,Digital 3,20
1.869216500,Async 3,Digital 3,00
1.869413250,Async 3,Digital 4,01
1.869500000,Async 3,Digital 4,0A
1.869587000,Async 3,Digital 4,20
1.869673750,Async 3,Digital 4,01
1.869760750,Async 3,Digital 4,01
1.872338000,Async 3,Digital 3,04
1.872424750,Async 3,Digital 3,0E
1.872511500,Async 3,Digital 3,04
1.872598250,Async 3,Digital 3,01
1.872685000,Async 3,Digital 3,0A
1.872771750,Async 3,Digital 3,20
1.872858500,Async 3,Digital 3,00
